fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.4028776003196029,0.1786275530842903,0.3106992997437978,-2.9753173035324103,-1.90863752642214,-0.8913698792550544,-2.011273726076043,0.4597460997776122,0.4495738033153021,0.2075664040695302,0.204951277425201,4
0.4912060352009832,0.1433369884576612,0.4842991767229117,-2.239618535582085,-2.423193279038095,-2.905569217671341,-3.43236128818177,0.4770991470647418,0.2947375821948786,0.1772375001214932,0.3667174735326991,8
0.1923487603874562,0.4536877977342479,0.0208077664229251,-2.735684696086746,-2.17170112988326,-2.5639704847032507,-3.8187014309904352,0.450922358885747,0.6591482655358223,0.1855213184560667,0.2467838136322227,3
0.2222958258678395,0.2094532439088278,0.1529008680534443,-2.187409053033977,-2.016654789394909,-1.1208129782648255,-2.030939005454927,0.5396595563245754,0.5933723225921066,0.1961944414714854,0.2184298115049203,6
0.2817009926402112,0.4334133561198244,0.0187195569755126,-2.6360877911109664,-2.220150542173554,-1.957300936776576,-2.8810814279172843,0.5116305384354645,0.4273303557853334,0.4475526626920892,0.2185153368311279,4
0.3267179207167039,0.1083491253888291,0.4447571353335613,-2.278051319581466,-2.155643043963294,-2.5153875913193176,-3.2927101886584,0.4456195908096975,0.3741137092132623,0.3470883450624483,0.4391645065697346,7
0.4502999508497768,0.2024640358516564,0.3040865536670692,-3.103153452919144,-1.7969664396082772,-0.9474021048427692,-2.088998632692032,0.4741774672749301,0.3967682753737886,0.2360571950521424,0.1749104973716245,4
0.3309463243468834,0.1614817011442431,0.4064884201217155,-2.4180705560940856,-2.8411141390474173,-2.013850003218125,-2.9080605751023274,0.30620933850579,0.3840835465716994,0.2239337404263343,0.6128594641835098,7
0.4360134262369213,0.1349849785336222,0.4631334613488577,-3.3888861379758946,-2.625789392898849,-2.1399685064127887,-2.7697925684487315,0.4977595860405778,0.3724309958911905,0.2891265079130339,0.2880371772709754,7
0.4022509176405108,0.1732974558760954,0.4576230557695144,-2.620209359112688,-2.19812441219022,-2.662599586195619,-3.515567199545772,0.42288595339716,0.3378648783997878,0.2079763766545262,0.4890103497891649,7
0.3781445869728396,0.5279730515647791,0.2749060646916041,-2.603267455979249,-1.3984932275904804,-2.9229657423299886,-3.753936889771121,0.5012878734813113,0.3888122061615385,0.1150224678897125,0.1306466255513629,3
0.3577538709517864,0.168829675502633,0.4396009901463919,-2.746534877985343,-1.044069234707376,-1.1000771775135605,-2.0983836141393093,0.4297255070394628,0.20461849629914,0.389806405178745,0.13384664745471,4
0.4992544015408584,0.1876221621680235,0.4103074503025741,-1.4701243137736302,-2.600767516856815,-2.9186814581852256,-2.5126031065764383,0.5956218502134936,0.2031560020904763,0.1537671658442111,0.2442564793514881,7
0.4317560127061867,0.3180993013857988,0.4169027408288618,-2.6291339999811063,-2.5137374487618365,-1.9487158948466048,-2.110184624301993,0.5930409509567407,0.3418177091275119,0.1162415261371806,0.0989739424026942,3
0.1636298375177403,0.4424137147116692,0.021230069859444,-1.3802986299842062,-2.3089403293614104,-1.251246738544993,-2.036112981449592,0.4012883449546344,0.5656626476667115,0.1056966673438358,0.3358848640034433,4
0.3791716935650867,0.1309112885588981,0.4930305307399834,-2.3061895045993457,-2.3109895985542512,-2.631403308248933,-3.369882078238029,0.3870318845215687,0.3066306289756018,0.2837021615444148,0.4955641861696159,8
0.3937030377310553,0.2573151969584705,0.296589621757395,-2.69245456498217,-2.436402720831207,-2.270215506603532,-3.258984661112746,0.5567406752029438,0.45150126146795,0.2249581961433335,0.3194042080464254,6
0.2266642128676909,0.2085919492513328,0.2640456464684389,-2.397412802497105,-1.7963792393681943,-3.0024809205817373,-5.532651621191658,0.3724740447717214,0.6107003929916327,0.1645073887875082,0.5082924239695589,4
0.3834533144618957,0.2071876851596259,0.4741798156572195,-1.9269515795436447,-2.189983846707986,-2.3266925735679203,-2.235970480855804,0.6200665218161766,0.354057695644136,0.1223879350756812,0.0754662836589738,5
0.3064950974358566,0.2831321260228271,0.2904782568601762,-2.570174433536207,-2.3723914975092195,-2.014403982533046,-2.315723977596953,0.535644136817173,0.5718075922444414,0.2073888982649807,0.2062567504332612,5
0.3270147280395792,0.4959585288115731,0.0100738951964518,-2.420932453351815,-2.336208643026709,-2.8199819628886087,-3.5661859530416566,0.485924899585208,0.455934896408331,0.1492756695897996,0.3988839133888833,4
0.3278491361860474,0.2620919652016134,0.3656797725932684,-2.216217274054588,-2.2674523860457665,-2.3476643764549863,-3.278149025167284,0.2227410774511713,0.3502423419421324,0.2231315988067349,0.659437340820217,8
0.5309355829275558,0.092790553710936,0.4354528127720357,-1.8384139355464597,-2.5569217313936274,-1.2931147844105944,-1.917107926135744,0.5065717988358029,0.2971593997919402,0.1216834207347006,0.178647307803912,5
0.5534928256911339,0.1961295753026678,0.4144527604422166,-2.3221269202579045,-2.583876313609357,-2.69589242787892,-3.0380344174630816,0.5560339397202375,0.207671390343272,0.1579297399616503,0.2898271052043472,6
0.3013541705526492,0.4664797434582104,0.0425662765905617,-2.282366435765188,-1.9510521071136784,-1.5034524334478176,-1.712063030407457,0.5414542892301623,0.4357177918718911,0.2039103070206549,0.2292030277953323,5
0.1993447323965986,0.5632329101780773,0.0143425697818342,-2.738580834900467,-2.0329290970273384,-2.6827440212434905,-4.026178149903346,0.3979292734875187,0.6063143626573436,0.139257372377599,0.2667287998332758,3
0.2429312668173332,0.517060898380043,0.0,-2.531396796474606,-1.30399444326646,-3.0517657782874963,-3.981694432773777,0.4658926669876162,0.5403786053220206,0.1201228534907449,0.2598933316010287,5
0.4633638791374286,0.1548229321878987,0.4832100744803555,-2.3681349776700795,-2.406452183831281,-2.763819858286489,-3.419311359665885,0.4358296653871253,0.3113286060367868,0.1837266685985845,0.4304193776820617,8
0.4462777939837675,0.1900639770131543,0.4691838362743883,-1.8636958962149293,-2.452040544535636,-2.945941026670215,-3.450546170410244,0.4560779854955816,0.275140935373723,0.1602141853448244,0.4471687431337404,8
0.2039447812142495,0.7310516766691743,0.0058727312874261,-2.3675562271963075,-1.873353809600264,-3.134424296052481,-4.563446333047326,0.2998957596634119,0.4621716932094111,0.041460059702822,0.290338648072631,3
0.2945039799949321,0.0648255668882693,0.4298278094653883,-2.242093443530154,-2.57758597837014,-0.7329792163216732,-1.5479284545063992,0.3410639051263887,0.3300881749706227,0.2062430489284124,0.4041605053311152,7
0.3288452496067492,0.4044355581609064,0.2198291095295075,-2.6349857882531804,-1.6143647737245572,-2.660111649364621,-3.5875858215836387,0.5508901915695146,0.5215817078520312,0.1836013567305784,0.1425564636097751,3
0.4470654727933287,0.0715896057047418,0.4267933660097691,-2.9244874597272354,-2.390232287079035,-2.733360122311984,-3.144494983383097,0.4879429084861066,0.3017661594798302,0.380739529741087,0.3484027477630769,6
0.518631789848338,0.1323342527745955,0.515391157628983,-2.343043744740042,-2.449264763579392,-2.8744861214479625,-3.15507490806938,0.4897832542594363,0.2322846061973773,0.1945674729039846,0.3074025627956445,8
0.3973275619905627,0.3571721709613563,0.3371674636948583,-1.9638940662424156,-1.4348898348183483,-3.0514243080573777,-3.481480248847354,0.6068328581539479,0.3545957678090658,0.1485609824604957,0.0723943329265028,3
0.3431657395337039,0.377739293105729,0.2604233158665257,-2.659690669812917,-2.2623590328648504,-2.3570298280000377,-2.70156247789996,0.5540551548461577,0.528189264796646,0.160297432645508,0.175696846400162,3
0.4704415077422207,0.1473685324487944,0.4755657077017871,-2.2812938733647696,-2.411157441652963,-2.9449013483863133,-3.43996398368056,0.484115522067611,0.313973364309184,0.2168652708072612,0.3585359208916371,8
0.2232259337851061,0.2026742406576367,0.1707118351285609,-2.578856803821312,-2.706202555652574,-0.7258489120663079,-1.8727349301287803,0.2907914010208203,0.4163264264773862,0.305312901719505,0.5107199524468323,7
0.3775149070069115,0.1259031433035226,0.4855021992993079,-2.22362326904296,-2.2954675845413157,-2.6838353672338995,-3.41837942786682,0.4108861299377994,0.3205035722315823,0.3014493526353598,0.464654867825561,8
0.3439492456550631,0.1774715285800097,0.4239956155529686,-2.5174024456629147,-2.261350601511951,-2.654779175219699,-4.095533453471971,0.3562697699621254,0.491508478221945,0.1481022609216956,0.5073451810035523,7
0.1262176837135216,0.2995796894716372,0.2186931733142952,-2.261427496037121,-2.9799352918842894,-1.5470520148573224,-1.5369734108521322,0.240851512460674,0.5390588318599538,0.1821968639952473,0.5997605421997393,6
0.3206440587965881,0.2368892750698329,0.4035013985356154,-2.182099785543582,-2.182767788240433,-0.7100386026662667,-1.195281435891102,0.4915440034305089,0.2204571356292933,0.1380672022363098,0.1013504297734669,5
0.4167302918595648,0.2121906940895652,0.432984823171707,-2.200605193236705,-2.31146284907874,-2.5461543296720937,-3.3210143957447458,0.352314198619522,0.3331360100688658,0.2060298499874484,0.5354878365029924,8
0.289242062628947,0.3473773945366544,0.0225409331566006,-2.0307926434247885,-2.1012736939924808,-1.7825068921695884,-2.158550433429432,0.4551216312823267,0.5502117542162369,0.1957146890842575,0.4161403044295513,6
0.2790618722564409,0.2234340450990398,0.337087496039418,-2.9539262413140057,-2.091983661600325,-1.48186505843669,-1.9781577278481104,0.6171394875621028,0.4880362528383752,0.2018488000236036,0.1003734479521839,5
0.106692243065935,0.4194460949422831,0.0754436243445104,-3.4257198886868223,-2.990090813585057,-1.971557228273036,-1.413259650435854,0.1714242213807541,0.5389075018232642,0.2564262442026654,0.5824391521849993,8
0.0035099430260022,0.2237032991176515,0.1178399526390424,-2.7264270460495164,-2.867444946683824,-2.473013164822552,-1.793206647083761,0.1977670231237709,0.7214680673915916,0.1102612867691586,0.5674049129200999,4
0.3563094353048665,0.1417524033071124,0.375928537983708,-1.835395614958763,-2.473050960047942,-2.0261021773360564,-3.0922959508084507,0.332466523204685,0.436813963957557,0.2369095042861316,0.549680531255352,7
0.2164815400570768,0.523212125470243,0.0353077192739585,-2.6137521040412603,-2.3151986677027225,-1.7163402682667648,-2.4492523893488576,0.4837809621049341,0.5593790757410773,0.1601863632816611,0.2250639538238493,3
0.4263899884720626,0.3804049651961494,0.3758959786087379,-2.6151477060713657,-1.3226594617501897,-2.9348459924221046,-3.560996371813309,0.5678387744353568,0.327269643595666,0.1429618758664725,0.0472853715957957,3
0.3726920447299566,0.1567724922251396,0.3235756751941689,-2.3418412167818725,-2.306051202224344,-1.9876307439385208,-2.51839180435603,0.4279642260878707,0.4398740776787843,0.2677121403058475,0.4889423425845273,7
0.3836521321199453,0.2633208159329321,0.0572582710390333,-1.9656539345927373,-2.096375065537786,-0.9716285526584216,-1.671982765500202,0.6053737907210665,0.367122772691215,0.186126116294548,0.1761792955047181,5
0.3917733261313971,0.110502256250787,0.4432994453690532,-1.631397126521194,-2.370030263726516,-2.830482987270184,-3.555862670180711,0.4289739376079233,0.2985879243244262,0.2829088234444758,0.4829737928136088,8
0.335734393966754,0.497342886139515,0.0330329133515611,-3.150269833053572,-2.1686189542676813,-2.1787304915960792,-2.912241296309067,0.5217884347106356,0.4165351829097319,0.3698809359281077,0.1599736075374447,4
0.3307494250764268,0.1746054267602189,0.2985411120308438,-1.5660850986421126,-2.317876774996046,-1.9935798131303055,-3.088072861811182,0.3875980095436776,0.4625398599465739,0.2344900386966414,0.527140846532618,7
0.2679734712374992,0.2809991370952653,0.2539696962889589,-2.7044882057777837,-2.0749228533252584,-1.137116843096143,-0.720153684328562,0.4511096209357205,0.3999522776204074,0.1520776624484783,0.1953613048376606,5
0.1872471557171824,0.2304949012738626,0.4516985969407925,-2.4988968747201814,-0.7905023456183129,-1.1680210241515236,-1.909209033863292,0.3594022045027091,0.1402016142216463,0.4604815834618787,0.1253634495105667,4
0.3500319944172683,0.2961165852739904,0.3587420928830003,-2.42809230513009,-2.0599640033558635,-2.9019412713080874,-2.956401188440468,0.5760890945238927,0.4563042974284075,0.1377023233851529,0.2688796751391324,5
0.5526072463580115,0.1906876238900067,0.3884683014978441,-1.8256288116635784,-2.261547644174368,-1.0998213095887397,-2.079990633748517,0.4831105405024395,0.2499293444941794,0.151242587275434,0.1592375592359105,4
0.4648071631277061,0.2771251805138132,0.2236048024168267,-2.3846820081649938,-1.904355732254849,-2.6263795864509976,-3.561889016298612,0.5711652011968601,0.4709674057126838,0.1152827736358221,0.2431572284116091,4
0.3621086720265678,0.2273248452565875,0.4430744976009125,-2.4967423420756347,-2.2454328155548944,-1.0292917093599816,-2.0075936356870203,0.4255635148792834,0.3000217150463005,0.2049313936067681,0.3796107944151671,7
0.3509873335297176,0.392389948976526,0.2974617651664357,-2.4888476116310723,-1.8795572530399576,-2.721534520992182,-1.2859032833230286,0.5985797199737879,0.3383204678183432,0.1913149520919635,0.1186457183000029,6
0.3508928949591525,0.2801057366133035,0.251578730464163,-2.4027868997197253,-2.103316024312427,-1.6670471094051478,-2.9802029629573563,0.4661184685939231,0.4576769613178671,0.2439526888317165,0.4330927959885396,7
0.3965105200983376,0.209204433994442,0.4610449389822754,-1.693743750147414,-2.4455629840414126,-2.931033283809448,-3.451844833152137,0.4295447659512133,0.2612051233902216,0.1764442731020653,0.5073708765619989,8
0.1340792457355395,0.3418426539139783,0.0089123263341858,-1.7665519046219564,-1.9995518846874236,-0.8858552079946438,-1.889395679824171,0.3788720225766265,0.5403536438837097,0.1761118377413973,0.3976268672175233,6
0.2580638695887871,0.1847542874573148,0.2041285208447306,-2.9970613322677853,-2.126333922998372,-1.57629344377802,-1.0939522507411497,0.3816436840840517,0.1090675448832923,0.7072031731575354,0.1682377919049978,6
0.3454265470319366,0.3873454352669188,0.1837484243787387,-2.091456560294411,-2.1919245413556734,-2.089627207095548,-1.5595884908758648,0.5771413198510833,0.3984963166014127,0.1411229419815845,0.312791845920415,4
0.2718916325898929,0.2104366745387528,0.2560312873554826,-1.5585705046643066,-1.8496342856845345,-0.8850170180047624,-1.1907913634180494,0.584247607269336,0.3306230797346388,0.1471796621923732,0.1102904007069771,5
0.328383779994417,0.3654913864916324,0.0230623077342673,-2.4394310373459245,-2.1330045516474687,-1.9723328015714712,-3.0120875890763537,0.5720667064861139,0.565881642144907,0.166629126397911,0.1984441001621507,7
0.1267007948385019,0.3554781718200093,0.134223654532038,-1.3570648252372173,-2.347506336568027,-1.8309137914152147,-2.712052281732064,0.4040506487381486,0.5636688904232566,0.1446722024896218,0.4818285034483417,6
0.2072837608893961,0.2625250122347645,0.2661711929602474,-2.523032582443632,-2.173699748289444,-0.8098093427494285,-1.575434945944433,0.4088326987318926,0.5030006796099159,0.1721346637108186,0.3275953144126122,5
0.3090419146739245,0.2494416111777419,0.3719931829330926,-2.202566958840994,-2.2512885180149254,-2.341803232153712,-3.2743499894722765,0.2183687535612234,0.3452929146455959,0.2496678294452625,0.663833151888877,8
0.1431144342483439,0.4170038632087121,0.0,-2.0378106027424523,-2.350853290481456,-1.035753049110872,-1.8667417557422492,0.2598237176325232,0.5767664161161836,0.1538013874222251,0.4536921838660171,6
0.2100036511607736,0.493402070313723,0.0471282186415474,-1.240010996729075,-2.232739489920092,-3.011162209882278,-3.2987662582557085,0.5480392398879022,0.4839439679926847,0.1087316046369975,0.2546215470765047,3
0.1604446503677878,0.3857594064872377,0.0477962051765865,-2.648063825126866,-2.226534437224387,-2.596850001724606,-3.856981771431387,0.4260579104154144,0.6939321202531816,0.1705884850730189,0.3291556417759381,4
0.1842929109528453,0.3479642793415841,0.081502343078492,-2.865688968503855,-2.0343548475123456,-2.525325620070172,-3.598796312189402,0.4352470518262494,0.7176921109395006,0.1721647526058417,0.276868375203321,4
0.4928178040871264,0.1438169181251337,0.4838501358488198,-2.2414950621049816,-2.425920372021892,-2.909500042723937,-3.433963589102053,0.4779114327711896,0.2947237493656455,0.1749316952566064,0.365169913848166,8
0.3414704997510049,0.4492909794669044,0.1061119577976247,-2.380534915528186,-2.154581102534502,-1.8427829700277036,-2.462556696210145,0.5545699035879175,0.5013163360517706,0.0866455833949031,0.2226124988761359,5
0.3397773804730569,0.3960171052046602,0.2553472562252441,-2.474543402097753,-2.072596024034839,-1.7919522098225549,-1.9765335226116727,0.5739389919096864,0.4809908928595567,0.1244949454745577,0.1279424978107761,4
0.2307293189273823,0.6215264417657064,0.0398049371780528,-2.5513728396052744,-2.3333922929319866,-1.4487261349310914,-2.098994840830393,0.4605303723849575,0.4486187980709916,0.1112713372233168,0.2179088123358738,3
0.2211676189324405,0.2819301654626446,0.2596496679536614,-1.8156263865302729,-2.343276033277957,-1.7685742711135912,-2.3805558575076944,0.3336736520546963,0.5479665992244422,0.1542605362877369,0.5435318142697436,7
0.0819618473122689,0.3076656878047191,0.0463084437314319,-2.3522551115601438,-2.3610864248961554,-1.3910195524488185,-2.777706609430814,0.1706816354858982,0.5979988009413257,0.122010270909162,0.6411938362813655,5
0.1854073697000501,0.3339694635106939,0.1738889580454808,-2.4421493541101285,-2.2361247538720552,-2.0368197981997094,-1.4674463100719948,0.4077871120167061,0.6206712126457242,0.149313965675996,0.4011179371388179,4
0.1806903418958239,0.4230443569763015,0.0918810388540264,-1.134280211153146,-1.7206162338918314,-2.1045660636450347,-3.226866610778772,0.4857147428406769,0.4903537506645333,0.0978108198046855,0.3769478517088266,6
0.4256572739965624,0.2899134200425902,0.2982154861619915,-2.077923606906108,-2.0902121406259777,-1.6043912541399192,-1.9953234078935127,0.5530356820255883,0.280263474421988,0.3398631192497104,0.2367964158110107,6
0.2284680502379321,0.5623629025952915,0.0981233926844076,-2.473515638086048,-2.052799547521527,-1.653952605036534,-1.453284854301514,0.4443381009551145,0.5008898752370059,0.1772598719872134,0.1653292495081379,4
0.3533497036209326,0.4040063068192802,0.1649936655651336,-2.11822870692529,-2.149025306743128,-2.164879594037357,-1.5513512672644645,0.579921752056923,0.3925963422763521,0.1385733361859203,0.2981680552466078,4
0.1087764708508236,0.3399981102858329,0.1134622265182436,-2.641733116169428,-2.3081486389833783,-0.8267271821652815,-2.0638825051763137,0.3748751977474985,0.6179373229011955,0.2151479345156316,0.2618359073497929,5
0.3585069088164884,0.1421210983330315,0.375470406453171,-1.8175443870258725,-2.475427561056605,-2.019459637720228,-3.0924891358471824,0.3344382436334154,0.4356888263857762,0.2366658723310248,0.5472443170977391,7
0.3114094991570633,0.368622525593655,0.2276952985013115,-2.241175641878372,-1.954161572123441,-2.784017479543321,-2.315229252911154,0.4597372032882649,0.5134145957617261,0.1549369205915293,0.4139914518205666,5
0.3164462095258402,0.470237130062111,0.1254641268603678,-2.1935249197413285,-2.128888909719282,-2.054834769702392,-1.5478066493926552,0.5404167314493391,0.4295460260120456,0.1459982577876219,0.2772553499754767,4
0.3135199509746402,0.3444147583397947,0.0914264631229273,-2.077509566702892,-1.6367804520655147,-1.5062349291637658,-1.8230591107636376,0.5898752163676486,0.4499333815104692,0.2258288385521408,0.2109841456682938,6
0.444744576208895,0.1251094101266226,0.4159346552387097,-1.5205139226380622,-2.4654068443395367,-2.9763443904304614,-3.676192953086365,0.4604572272470025,0.3045097451318951,0.2102309143195665,0.4542663335604447,8
0.2004800061828505,0.5889421863618007,0.012704229768586,-2.738351621376066,-2.0040817004530944,-2.7189985653377957,-4.08882999865162,0.3834814810888258,0.590941909304031,0.1271245380594608,0.2708940144414332,3
0.3079835501558091,0.3322744901847023,0.2425603778348326,-2.291377940867105,-2.1832071635298047,-1.0604788148066773,-1.114938731939058,0.525756549032273,0.3902888653966836,0.1578757991635203,0.1784725188082381,6
0.4551375507128832,0.2701880466950077,0.4554047946009342,-2.6622902783771965,-1.637628203075057,-2.6323202202851457,-2.7729443845330537,0.5955692648244573,0.2939949141816049,0.1370249044567257,0.0281216521967182,3
0.1977044532762301,0.5325023234175508,0.0162193349665335,-2.740472072964685,-2.069143342787324,-2.6438413639423715,-3.95963503480382,0.414038909905587,0.6231580348663294,0.1531022323416142,0.2614651669773075,3
0.268228004233704,0.35077431729854,0.271742716013318,-2.636847438086563,-2.2402136433144104,-1.0250243128340886,-1.1945535597512569,0.464261671715972,0.4608598454496001,0.125169376330409,0.2251123091234588,5
0.3921717931000523,0.2164439378426484,0.4563247185878865,-1.839262543660964,-2.455726190961919,-2.817648687986182,-3.4557290805228487,0.3985505397878253,0.2806033756195285,0.1612277270271407,0.5388487530012583,8
0.2372160450353503,0.4272200979673794,0.0515488713249895,-1.3287583786994106,-2.06068919487872,-3.075573020690296,-4.005501675176577,0.4640155377711958,0.543901476972331,0.0370411051437051,0.3965297794229968,5
0.1453149163850962,0.3542993544343952,0.0601004922616964,-2.9726439236034423,-2.069657839161722,-2.530714104148557,-3.617233683970538,0.4122388258985279,0.7389887243484805,0.1772172587985613,0.2769163004660993,4
0.2442395217605031,0.2160305718933499,0.3173843470485895,-2.5143814417833954,-2.566575041219958,-0.8102146297716766,-1.808860371760812,0.4836419214527659,0.423384276016737,0.2240137681369288,0.3041326807240013,7
0.5552222443715321,0.1214445320103902,0.4910095848050854,-2.593805462886714,-2.213700970065772,-2.9135037492374534,-3.543327811273396,0.57614248067493,0.1718318756973174,0.2014565828098043,0.1119110164797915,6
0.2621798929869796,0.2023067387314295,0.353004516452844,-2.4574414138080294,-2.481415663515494,-1.4333966624263372,-2.377659236642824,0.3881699314219591,0.4382688115090545,0.292602528049426,0.5074773865201869,8
0.3474024464905642,0.5294504900323627,0.0227663821095856,-2.50019366124412,-2.290231539168903,-2.8000864251960067,-3.371205592189608,0.4833094403960117,0.4601794604545218,0.1260985698272721,0.3396452566760655,4
